year,film,character,actor,word,count
1989,born-on-the-fourth-of-july,LIEUTENANT,David Warshofsky,friendly,1
1989,born-on-the-fourth-of-july,LIEUTENANT,David Warshofsky,fucking,1
1989,born-on-the-fourth-of-july,LIEUTENANT,David Warshofsky,gave,2
1989,born-on-the-fourth-of-july,LIEUTENANT,David Warshofsky,give,1
1989,born-on-the-fourth-of-july,LIEUTENANT,David Warshofsky,goddamn,3
1989,born-on-the-fourth-of-july,LIEUTENANT,David Warshofsky,happened,2
1989,born-on-the-fourth-of-july,LIEUTENANT,David Warshofsky,heard,1
1989,born-on-the-fourth-of-july,LIEUTENANT,David Warshofsky,kovic,1
1989,born-on-the-fourth-of-july,LIEUTENANT,David Warshofsky,light,2
1989,born-on-the-fourth-of-july,LIEUTENANT,David Warshofsky,liken,1
1989,born-on-the-fourth-of-july,LIEUTENANT,David Warshofsky,line,1
1989,born-on-the-fourth-of-july,LIEUTENANT,David Warshofsky,listening,1
1989,born-on-the-fourth-of-july,LIEUTENANT,David Warshofsky,lot,2
1989,born-on-the-fourth-of-july,LIEUTENANT,David Warshofsky,marines,1
1989,born-on-the-fourth-of-july,LIEUTENANT,David Warshofsky,men,2
1989,born-on-the-fourth-of-july,LIEUTENANT,David Warshofsky,mistake,1
1989,born-on-the-fourth-of-july,LIEUTENANT,David Warshofsky,molina,1
1989,born-on-the-fourth-of-july,LIEUTENANT,David Warshofsky,northwest,1
1989,born-on-the-fourth-of-july,LIEUTENANT,David Warshofsky,nva,1
1989,born-on-the-fourth-of-july,LIEUTENANT,David Warshofsky,order,3
1989,born-on-the-fourth-of-july,LIEUTENANT,David Warshofsky,ordering,2
1989,born-on-the-fourth-of-july,LIEUTENANT,David Warshofsky,outta,1
1989,born-on-the-fourth-of-july,LIEUTENANT,David Warshofsky,people,2
1989,born-on-the-fourth-of-july,LIEUTENANT,David Warshofsky,platoon,1
1989,born-on-the-fourth-of-july,LIEUTENANT,David Warshofsky,receiving,1
1989,born-on-the-fourth-of-july,LIEUTENANT,David Warshofsky,red,3
1989,born-on-the-fourth-of-july,LIEUTENANT,David Warshofsky,rifles,3
1989,born-on-the-fourth-of-july,LIEUTENANT,David Warshofsky,sergeant,2
1989,born-on-the-fourth-of-july,LIEUTENANT,David Warshofsky,set,1
1989,born-on-the-fourth-of-july,LIEUTENANT,David Warshofsky,squad,1
1989,born-on-the-fourth-of-july,LIEUTENANT,David Warshofsky,start,2
1989,born-on-the-fourth-of-july,LIEUTENANT,David Warshofsky,stop,1
1989,born-on-the-fourth-of-july,LIEUTENANT,David Warshofsky,suspects,1
1989,born-on-the-fourth-of-july,LIEUTENANT,David Warshofsky,ta,1
1989,born-on-the-fourth-of-july,LIEUTENANT,David Warshofsky,tango,1
1989,born-on-the-fourth-of-july,LIEUTENANT,David Warshofsky,time,1
1989,born-on-the-fourth-of-july,LIEUTENANT,David Warshofsky,tree,1
1989,born-on-the-fourth-of-july,LIEUTENANT,David Warshofsky,understand,2
1989,born-on-the-fourth-of-july,LIEUTENANT,David Warshofsky,ville,3
1989,born-on-the-fourth-of-july,LIEUTENANT,David Warshofsky,wan,2
1989,born-on-the-fourth-of-july,LIEUTENANT,David Warshofsky,wounded,2
1989,born-on-the-fourth-of-july,MARINE SGT,Tom Berenger,achieve,1
1989,born-on-the-fourth-of-july,MARINE SGT,Tom Berenger,afraid,1
1989,born-on-the-fourth-of-july,MARINE SGT,Tom Berenger,afternoon,1
1989,born-on-the-fourth-of-july,MARINE SGT,Tom Berenger,ahead,2
1989,born-on-the-fourth-of-july,MARINE SGT,Tom Berenger,air,1
1989,born-on-the-fourth-of-july,MARINE SGT,Tom Berenger,answer,1
1989,born-on-the-fourth-of-july,MARINE SGT,Tom Berenger,army,1
1989,born-on-the-fourth-of-july,MARINE SGT,Tom Berenger,back,1
1989,born-on-the-fourth-of-july,MARINE SGT,Tom Berenger,bit,1
1989,born-on-the-fourth-of-july,MARINE SGT,Tom Berenger,boot,1
1989,born-on-the-fourth-of-july,MARINE SGT,Tom Berenger,bowers,3
1989,born-on-the-fourth-of-july,MARINE SGT,Tom Berenger,camp,1
1989,born-on-the-fourth-of-july,MARINE SGT,Tom Berenger,carolina,1
1989,born-on-the-fourth-of-july,MARINE SGT,Tom Berenger,challenge,1
1989,born-on-the-fourth-of-july,MARINE SGT,Tom Berenger,close,1
1989,born-on-the-fourth-of-july,MARINE SGT,Tom Berenger,coast,1
1989,born-on-the-fourth-of-july,MARINE SGT,Tom Berenger,consent,1
1989,born-on-the-fourth-of-july,MARINE SGT,Tom Berenger,corps,1
1989,born-on-the-fourth-of-july,MARINE SGT,Tom Berenger,difficult,1
1989,born-on-the-fourth-of-july,MARINE SGT,Tom Berenger,drill,1
1989,born-on-the-fourth-of-july,MARINE SGT,Tom Berenger,faculty,1
1989,born-on-the-fourth-of-july,MARINE SGT,Tom Berenger,find,2
1989,born-on-the-fourth-of-july,MARINE SGT,Tom Berenger,finer,1
1989,born-on-the-fourth-of-july,MARINE SGT,Tom Berenger,force,1
1989,born-on-the-fourth-of-july,MARINE SGT,Tom Berenger,forget,1
1989,born-on-the-fourth-of-july,MARINE SGT,Tom Berenger,gentlemen,1
1989,born-on-the-fourth-of-july,MARINE SGT,Tom Berenger,good,2
1989,born-on-the-fourth-of-july,MARINE SGT,Tom Berenger,guard,1
1989,born-on-the-fourth-of-july,MARINE SGT,Tom Berenger,hands,1
1989,born-on-the-fourth-of-july,MARINE SGT,Tom Berenger,hayes,1
1989,born-on-the-fourth-of-july,MARINE SGT,Tom Berenger,hell,1
1989,born-on-the-fourth-of-july,MARINE SGT,Tom Berenger,impossible,1
1989,born-on-the-fourth-of-july,MARINE SGT,Tom Berenger,island,1
1989,born-on-the-fourth-of-july,MARINE SGT,Tom Berenger,join,2
1989,born-on-the-fourth-of-july,MARINE SGT,Tom Berenger,levittown,1
1989,born-on-the-fourth-of-july,MARINE SGT,Tom Berenger,make,1
1989,born-on-the-fourth-of-july,MARINE SGT,Tom Berenger,man,2
1989,born-on-the-fourth-of-july,MARINE SGT,Tom Berenger,marina,1
1989,born-on-the-fourth-of-july,MARINE SGT,Tom Berenger,marine,4
1989,born-on-the-fourth-of-july,MARINE SGT,Tom Berenger,marines,2
1989,born-on-the-fourth-of-july,MARINE SGT,Tom Berenger,members,1
1989,born-on-the-fourth-of-july,MARINE SGT,Tom Berenger,men,3
1989,born-on-the-fourth-of-july,MARINE SGT,Tom Berenger,mr,1
1989,born-on-the-fourth-of-july,MARINE SGT,Tom Berenger,navy,1
1989,born-on-the-fourth-of-july,MARINE SGT,Tom Berenger,o'connor,1
1989,born-on-the-fourth-of-july,MARINE SGT,Tom Berenger,open,1
1989,born-on-the-fourth-of-july,MARINE SGT,Tom Berenger,order,1
1989,born-on-the-fourth-of-july,MARINE SGT,Tom Berenger,parents,1
1989,born-on-the-fourth-of-july,MARINE SGT,Tom Berenger,parris,1
1989,born-on-the-fourth-of-july,MARINE SGT,Tom Berenger,pfc,1
1989,born-on-the-fourth-of-july,MARINE SGT,Tom Berenger,plenty,1
1989,born-on-the-fourth-of-july,MARINE SGT,Tom Berenger,principal,1
1989,born-on-the-fourth-of-july,MARINE SGT,Tom Berenger,prouder,1
1989,born-on-the-fourth-of-july,MARINE SGT,Tom Berenger,questions,4
1989,born-on-the-fourth-of-july,MARINE SGT,Tom Berenger,raise,1
1989,born-on-the-fourth-of-july,MARINE SGT,Tom Berenger,recruiting,1
1989,born-on-the-fourth-of-july,MARINE SGT,Tom Berenger,request,1
1989,born-on-the-fourth-of-july,MARINE SGT,Tom Berenger,room,1
1989,born-on-the-fourth-of-july,MARINE SGT,Tom Berenger,sergeant,4
1989,born-on-the-fourth-of-july,MARINE SGT,Tom Berenger,settle,1
1989,born-on-the-fourth-of-july,MARINE SGT,Tom Berenger,south,1
1989,born-on-the-fourth-of-july,MARINE SGT,Tom Berenger,staff,1
1989,born-on-the-fourth-of-july,MARINE SGT,Tom Berenger,stage,1
1989,born-on-the-fourth-of-july,MARINE SGT,Tom Berenger,stand,2
1989,born-on-the-fourth-of-july,MARINE SGT,Tom Berenger,standing,1
1989,born-on-the-fourth-of-july,MARINE SGT,Tom Berenger,states,3
1989,born-on-the-fourth-of-july,MARINE SGT,Tom Berenger,station,1
1989,born-on-the-fourth-of-july,MARINE SGT,Tom Berenger,straight,2
1989,born-on-the-fourth-of-july,MARINE SGT,Tom Berenger,takes,1
1989,born-on-the-fourth-of-july,MARINE SGT,Tom Berenger,text,1
1989,born-on-the-fourth-of-july,MARINE SGT,Tom Berenger,thing,2
1989,born-on-the-fourth-of-july,MARINE SGT,Tom Berenger,thinking,1
1989,born-on-the-fourth-of-july,MARINE SGT,Tom Berenger,today,1
1989,born-on-the-fourth-of-july,MARINE SGT,Tom Berenger,united,3
1989,born-on-the-fourth-of-july,MARINE SGT,Tom Berenger,wearing,1
1989,born-on-the-fourth-of-july,MARINE SGT,Tom Berenger,weeks,2
1989,born-on-the-fourth-of-july,MARINE SGT,Tom Berenger,years,1
1989,born-on-the-fourth-of-july,MARINE SGT,Tom Berenger,york,1
1989,born-on-the-fourth-of-july,MARINE SGT,Tom Berenger,young,4
1989,born-on-the-fourth-of-july,MOM,Norma Moore,age,1
1989,born-on-the-fourth-of-july,MOM,Norma Moore,agree,1
1989,born-on-the-fourth-of-july,MOM,Norma Moore,answer,1
1989,born-on-the-fourth-of-july,MOM,Norma Moore,boy,3
1989,born-on-the-fourth-of-july,MOM,Norma Moore,bradley,1
1989,born-on-the-fourth-of-july,MOM,Norma Moore,brother,1
1989,born-on-the-fourth-of-july,MOM,Norma Moore,careful,1
1989,born-on-the-fourth-of-july,MOM,Norma Moore,children,1
1989,born-on-the-fourth-of-july,MOM,Norma Moore,communism,1
1989,born-on-the-fourth-of-july,MOM,Norma Moore,country,1
1989,born-on-the-fourth-of-july,MOM,Norma Moore,creepy,1
1989,born-on-the-fourth-of-july,MOM,Norma Moore,decide,1
1989,born-on-the-fourth-of-july,MOM,Norma Moore,decision,1
1989,born-on-the-fourth-of-july,MOM,Norma Moore,donna,1
1989,born-on-the-fourth-of-july,MOM,Norma Moore,doodle,1
1989,born-on-the-fourth-of-july,MOM,Norma Moore,drugs,1
1989,born-on-the-fourth-of-july,MOM,Norma Moore,english,1
1989,born-on-the-fourth-of-july,MOM,Norma Moore,evil,1
1989,born-on-the-fourth-of-july,MOM,Norma Moore,fail,1
1989,born-on-the-fourth-of-july,MOM,Norma Moore,father,1
1989,born-on-the-fourth-of-july,MOM,Norma Moore,filthy,2
1989,born-on-the-fourth-of-july,MOM,Norma Moore,fresh,1
1989,born-on-the-fourth-of-july,MOM,Norma Moore,front,1
1989,born-on-the-fourth-of-july,MOM,Norma Moore,fruit,1
1989,born-on-the-fourth-of-july,MOM,Norma Moore,god,3
1989,born-on-the-fourth-of-july,MOM,Norma Moore,good,3
1989,born-on-the-fourth-of-july,MOM,Norma Moore,granma,1
1989,born-on-the-fourth-of-july,MOM,Norma Moore,hairs,1
1989,born-on-the-fourth-of-july,MOM,Norma Moore,hanging,1
1989,born-on-the-fourth-of-july,MOM,Norma Moore,hard,1
1989,born-on-the-fourth-of-july,MOM,Norma Moore,hear,1
1989,born-on-the-fourth-of-july,MOM,Norma Moore,home,1
1989,born-on-the-fourth-of-july,MOM,Norma Moore,house,2
1989,born-on-the-fourth-of-july,MOM,Norma Moore,icebox,1
1989,born-on-the-fourth-of-july,MOM,Norma Moore,impure,1
1989,born-on-the-fourth-of-july,MOM,Norma Moore,insidious,1
1989,born-on-the-fourth-of-july,MOM,Norma Moore,language,1
1989,born-on-the-fourth-of-july,MOM,Norma Moore,listen,1
1989,born-on-the-fourth-of-july,MOM,Norma Moore,living,1
1989,born-on-the-fourth-of-july,MOM,Norma Moore,long,2
1989,born-on-the-fourth-of-july,MOM,Norma Moore,lose,2
1989,born-on-the-fourth-of-july,MOM,Norma Moore,love,1
1989,born-on-the-fourth-of-july,MOM,Norma Moore,magazine,2
1989,born-on-the-fourth-of-july,MOM,Norma Moore,matter,1
1989,born-on-the-fourth-of-july,MOM,Norma Moore,matters,1
1989,born-on-the-fourth-of-july,MOM,Norma Moore,nice,1
1989,born-on-the-fourth-of-july,MOM,Norma Moore,nights,1
1989,born-on-the-fourth-of-july,MOM,Norma Moore,p,1
1989,born-on-the-fourth-of-july,MOM,Norma Moore,pay,1
1989,born-on-the-fourth-of-july,MOM,Norma Moore,plane,1
1989,born-on-the-fourth-of-july,MOM,Norma Moore,playboy,1
1989,born-on-the-fourth-of-july,MOM,Norma Moore,pot,1
1989,born-on-the-fourth-of-july,MOM,Norma Moore,punish,2
1989,born-on-the-fourth-of-july,MOM,Norma Moore,rice,1
1989,born-on-the-fourth-of-july,MOM,Norma Moore,ronnie,12
1989,born-on-the-fourth-of-july,MOM,Norma Moore,satellite,1
1989,born-on-the-fourth-of-july,MOM,Norma Moore,small,1
1989,born-on-the-fourth-of-july,MOM,Norma Moore,smoke,1
1989,born-on-the-fourth-of-july,MOM,Norma Moore,someday,1
1989,born-on-the-fourth-of-july,MOM,Norma Moore,start,1
1989,born-on-the-fourth-of-july,MOM,Norma Moore,stove,1
1989,born-on-the-fourth-of-july,MOM,Norma Moore,susie,1
1989,born-on-the-fourth-of-july,MOM,Norma Moore,sweetheart,1
1989,born-on-the-fourth-of-july,MOM,Norma Moore,thoughts,1
1989,born-on-the-fourth-of-july,MOM,Norma Moore,throw,1
1989,born-on-the-fourth-of-july,MOM,Norma Moore,tommy,5
1989,born-on-the-fourth-of-july,MOM,Norma Moore,watch,1
1989,born-on-the-fourth-of-july,MOM,Norma Moore,win,2
1989,born-on-the-fourth-of-july,MOM,Norma Moore,worked,1
1989,born-on-the-fourth-of-july,MOM,Norma Moore,worker,1
1989,born-on-the-fourth-of-july,MOM,Norma Moore,working,2
1989,born-on-the-fourth-of-july,MOM,Norma Moore,ya,1
1989,born-on-the-fourth-of-july,MOM,Norma Moore,yankee,1
1989,born-on-the-fourth-of-july,RON,Tom Cruise,'cause,1
1989,born-on-the-fourth-of-july,RON,Tom Cruise,'em,8
1989,born-on-the-fourth-of-july,RON,Tom Cruise,angie,1
1989,born-on-the-fourth-of-july,RON,Tom Cruise,angry,1
1989,born-on-the-fourth-of-july,RON,Tom Cruise,anymore,1
1989,born-on-the-fourth-of-july,RON,Tom Cruise,back,2
1989,born-on-the-fourth-of-july,RON,Tom Cruise,baker,1
1989,born-on-the-fourth-of-july,RON,Tom Cruise,baseball,1
1989,born-on-the-fourth-of-july,RON,Tom Cruise,bath,1
1989,born-on-the-fourth-of-july,RON,Tom Cruise,beautiful,1
1989,born-on-the-fourth-of-july,RON,Tom Cruise,bed,1
1989,born-on-the-fourth-of-july,RON,Tom Cruise,big,2
1989,born-on-the-fourth-of-july,RON,Tom Cruise,bone,1
1989,born-on-the-fourth-of-july,RON,Tom Cruise,boy,3
1989,born-on-the-fourth-of-july,RON,Tom Cruise,break,1
1989,born-on-the-fourth-of-july,RON,Tom Cruise,bucks,1
1989,born-on-the-fourth-of-july,RON,Tom Cruise,built,1
1989,born-on-the-fourth-of-july,RON,Tom Cruise,buncha,1
1989,born-on-the-fourth-of-july,RON,Tom Cruise,burn,2
1989,born-on-the-fourth-of-july,RON,Tom Cruise,busy,1
1989,born-on-the-fourth-of-july,RON,Tom Cruise,button,1
1989,born-on-the-fourth-of-july,RON,Tom Cruise,call,1
1989,born-on-the-fourth-of-july,RON,Tom Cruise,calm,2
1989,born-on-the-fourth-of-july,RON,Tom Cruise,care,1
1989,born-on-the-fourth-of-july,RON,Tom Cruise,castiglia,1
1989,born-on-the-fourth-of-july,RON,Tom Cruise,chance,1
1989,born-on-the-fourth-of-july,RON,Tom Cruise,changed,1
1989,born-on-the-fourth-of-july,RON,Tom Cruise,city,1
1989,born-on-the-fourth-of-july,RON,Tom Cruise,coming,1
1989,born-on-the-fourth-of-july,RON,Tom Cruise,country,4
1989,born-on-the-fourth-of-july,RON,Tom Cruise,cut,1
1989,born-on-the-fourth-of-july,RON,Tom Cruise,dad,5
1989,born-on-the-fourth-of-july,RON,Tom Cruise,decently,1
1989,born-on-the-fourth-of-july,RON,Tom Cruise,demonstrate,1
1989,born-on-the-fourth-of-july,RON,Tom Cruise,demonstrators,1
1989,born-on-the-fourth-of-july,RON,Tom Cruise,doc,5
1989,born-on-the-fourth-of-july,RON,Tom Cruise,doctor,6
1989,born-on-the-fourth-of-july,RON,Tom Cruise,dominick,1
1989,born-on-the-fourth-of-july,RON,Tom Cruise,drugged,1
1989,born-on-the-fourth-of-july,RON,Tom Cruise,easy,1
1989,born-on-the-fourth-of-july,RON,Tom Cruise,everyday,2
1989,born-on-the-fourth-of-july,RON,Tom Cruise,fantozzi,1
1989,born-on-the-fourth-of-july,RON,Tom Cruise,father,2
1989,born-on-the-fourth-of-july,RON,Tom Cruise,flag,2
1989,born-on-the-fourth-of-july,RON,Tom Cruise,floor,1
1989,born-on-the-fourth-of-july,RON,Tom Cruise,forever,1
1989,born-on-the-fourth-of-july,RON,Tom Cruise,fought,1
1989,born-on-the-fourth-of-july,RON,Tom Cruise,fuck,2
1989,born-on-the-fourth-of-july,RON,Tom Cruise,fuckers,1
1989,born-on-the-fourth-of-july,RON,Tom Cruise,fuckin,1
1989,born-on-the-fourth-of-july,RON,Tom Cruise,fucking,4
1989,born-on-the-fourth-of-july,RON,Tom Cruise,gave,1
1989,born-on-the-fourth-of-july,RON,Tom Cruise,gim,1
1989,born-on-the-fourth-of-july,RON,Tom Cruise,glove,1
1989,born-on-the-fourth-of-july,RON,Tom Cruise,goddamn,3
1989,born-on-the-fourth-of-july,RON,Tom Cruise,good,5
1989,born-on-the-fourth-of-july,RON,Tom Cruise,grace,1
1989,born-on-the-fourth-of-july,RON,Tom Cruise,great,5
1989,born-on-the-fourth-of-july,RON,Tom Cruise,growing,1
1989,born-on-the-fourth-of-july,RON,Tom Cruise,guys,1
1989,born-on-the-fourth-of-july,RON,Tom Cruise,hard,2
1989,born-on-the-fourth-of-july,RON,Tom Cruise,heard,1
1989,born-on-the-fourth-of-july,RON,Tom Cruise,hell,1
1989,born-on-the-fourth-of-july,RON,Tom Cruise,hey,11
1989,born-on-the-fourth-of-july,RON,Tom Cruise,hit,1
1989,born-on-the-fourth-of-july,RON,Tom Cruise,home,2
1989,born-on-the-fourth-of-july,RON,Tom Cruise,hospital,1
1989,born-on-the-fourth-of-july,RON,Tom Cruise,hours,1
1989,born-on-the-fourth-of-july,RON,Tom Cruise,house,1
1989,born-on-the-fourth-of-july,RON,Tom Cruise,human,2
1989,born-on-the-fourth-of-july,RON,Tom Cruise,hunh,2
1989,born-on-the-fourth-of-july,RON,Tom Cruise,idea,1
1989,born-on-the-fourth-of-july,RON,Tom Cruise,jackie,1
1989,born-on-the-fourth-of-july,RON,Tom Cruise,jeesus,1
1989,born-on-the-fourth-of-july,RON,Tom Cruise,jesus,1
1989,born-on-the-fourth-of-july,RON,Tom Cruise,jimmy,2
1989,born-on-the-fourth-of-july,RON,Tom Cruise,jones,1
1989,born-on-the-fourth-of-july,RON,Tom Cruise,kidding,1
1989,born-on-the-fourth-of-july,RON,Tom Cruise,killed,1
1989,born-on-the-fourth-of-july,RON,Tom Cruise,killer,1
1989,born-on-the-fourth-of-july,RON,Tom Cruise,kovic,1
1989,born-on-the-fourth-of-july,RON,Tom Cruise,laying,1
1989,born-on-the-fourth-of-july,RON,Tom Cruise,leave,5
1989,born-on-the-fourth-of-july,RON,Tom Cruise,leg,5
1989,born-on-the-fourth-of-july,RON,Tom Cruise,letters,1
1989,born-on-the-fourth-of-july,RON,Tom Cruise,lieutenant,2
1989,born-on-the-fourth-of-july,RON,Tom Cruise,listen,2
1989,born-on-the-fourth-of-july,RON,Tom Cruise,listening,1
1989,born-on-the-fourth-of-july,RON,Tom Cruise,long,1
1989,born-on-the-fourth-of-july,RON,Tom Cruise,lose,1
1989,born-on-the-fourth-of-july,RON,Tom Cruise,love,5
1989,born-on-the-fourth-of-july,RON,Tom Cruise,major,1
1989,born-on-the-fourth-of-july,RON,Tom Cruise,make,1
1989,born-on-the-fourth-of-july,RON,Tom Cruise,margie,1
1989,born-on-the-fourth-of-july,RON,Tom Cruise,married,1
1989,born-on-the-fourth-of-july,RON,Tom Cruise,matter,1
1989,born-on-the-fourth-of-july,RON,Tom Cruise,mine,1
1989,born-on-the-fourth-of-july,RON,Tom Cruise,mom,9
1989,born-on-the-fourth-of-july,RON,Tom Cruise,mom'11,1
1989,born-on-the-fourth-of-july,RON,Tom Cruise,months,1
1989,born-on-the-fourth-of-july,RON,Tom Cruise,motherfucker,1
1989,born-on-the-fourth-of-july,RON,Tom Cruise,move,2
1989,born-on-the-fourth-of-july,RON,Tom Cruise,mr,1
1989,born-on-the-fourth-of-july,RON,Tom Cruise,mrs,1
1989,born-on-the-fourth-of-july,RON,Tom Cruise,muscles,1
1989,born-on-the-fourth-of-july,RON,Tom Cruise,needed,2
1989,born-on-the-fourth-of-july,RON,Tom Cruise,neighborhood,1
1989,born-on-the-fourth-of-july,RON,Tom Cruise,operate,3
1989,born-on-the-fourth-of-july,RON,Tom Cruise,outta,1
1989,born-on-the-fourth-of-july,RON,Tom Cruise,owe,1
1989,born-on-the-fourth-of-july,RON,Tom Cruise,paint,1
1989,born-on-the-fourth-of-july,RON,Tom Cruise,patty,1
1989,born-on-the-fourth-of-july,RON,Tom Cruise,people,3
1989,born-on-the-fourth-of-july,RON,Tom Cruise,place,3
1989,born-on-the-fourth-of-july,RON,Tom Cruise,pretty,2
1989,born-on-the-fourth-of-july,RON,Tom Cruise,problem,1
1989,born-on-the-fourth-of-july,RON,Tom Cruise,pump,3
1989,born-on-the-fourth-of-july,RON,Tom Cruise,pushing,1
1989,born-on-the-fourth-of-july,RON,Tom Cruise,pushups,1
1989,born-on-the-fourth-of-july,RON,Tom Cruise,ready,1
1989,born-on-the-fourth-of-july,RON,Tom Cruise,recognize,1
1989,born-on-the-fourth-of-july,RON,Tom Cruise,remember,1
1989,born-on-the-fourth-of-july,RON,Tom Cruise,rent,1
1989,born-on-the-fourth-of-july,RON,Tom Cruise,respect,1
1989,born-on-the-fourth-of-july,RON,Tom Cruise,rights,1
1989,born-on-the-fourth-of-july,RON,Tom Cruise,ripped,1
1989,born-on-the-fourth-of-july,RON,Tom Cruise,ron,2
1989,born-on-the-fourth-of-july,RON,Tom Cruise,sacrificing,1
1989,born-on-the-fourth-of-july,RON,Tom Cruise,served,1
1989,born-on-the-fourth-of-july,RON,Tom Cruise,sheets,1
1989,born-on-the-fourth-of-july,RON,Tom Cruise,shit,4
1989,born-on-the-fourth-of-july,RON,Tom Cruise,side,1
1989,born-on-the-fourth-of-july,RON,Tom Cruise,sir,1
1989,born-on-the-fourth-of-july,RON,Tom Cruise,situation,1
1989,born-on-the-fourth-of-july,RON,Tom Cruise,skin,1
1989,born-on-the-fourth-of-july,RON,Tom Cruise,slum,1
1989,born-on-the-fourth-of-july,RON,Tom Cruise,smart,1
1989,born-on-the-fourth-of-july,RON,Tom Cruise,sniper,1
1989,born-on-the-fourth-of-july,RON,Tom Cruise,sound,1
1989,born-on-the-fourth-of-july,RON,Tom Cruise,spit,2
1989,born-on-the-fourth-of-july,RON,Tom Cruise,squirt,1
1989,born-on-the-fourth-of-july,RON,Tom Cruise,steve,1
1989,born-on-the-fourth-of-july,RON,Tom Cruise,stevie,3
1989,born-on-the-fourth-of-july,RON,Tom Cruise,strap,1
1989,born-on-the-fourth-of-july,RON,Tom Cruise,susie,1
1989,born-on-the-fourth-of-july,RON,Tom Cruise,ta,1
1989,born-on-the-fourth-of-july,RON,Tom Cruise,talk,1
1989,born-on-the-fourth-of-july,RON,Tom Cruise,talking,1
1989,born-on-the-fourth-of-july,RON,Tom Cruise,team,1
1989,born-on-the-fourth-of-july,RON,Tom Cruise,tear,1
1989,born-on-the-fourth-of-july,RON,Tom Cruise,telling,1
1989,born-on-the-fourth-of-july,RON,Tom Cruise,time,2
1989,born-on-the-fourth-of-july,RON,Tom Cruise,tom,1
1989,born-on-the-fourth-of-july,RON,Tom Cruise,tommy,14
1989,born-on-the-fourth-of-july,RON,Tom Cruise,toys,1
1989,born-on-the-fourth-of-july,RON,Tom Cruise,trapped,1
1989,born-on-the-fourth-of-july,RON,Tom Cruise,treated,3
1989,born-on-the-fourth-of-july,RON,Tom Cruise,twenty,1
1989,born-on-the-fourth-of-july,RON,Tom Cruise,veteran,1
1989,born-on-the-fourth-of-july,RON,Tom Cruise,vietnam,2
1989,born-on-the-fourth-of-july,RON,Tom Cruise,volunteered,1
1989,born-on-the-fourth-of-july,RON,Tom Cruise,vomit,1
1989,born-on-the-fourth-of-july,RON,Tom Cruise,walk,4
1989,born-on-the-fourth-of-july,RON,Tom Cruise,walking,1
1989,born-on-the-fourth-of-july,RON,Tom Cruise,wan,6
1989,born-on-the-fourth-of-july,RON,Tom Cruise,war,1
1989,born-on-the-fourth-of-july,RON,Tom Cruise,washington,1
1989,born-on-the-fourth-of-july,RON,Tom Cruise,whaddya,1
1989,born-on-the-fourth-of-july,RON,Tom Cruise,wheel,1
1989,born-on-the-fourth-of-july,RON,Tom Cruise,willya,2
